time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2020-08-07,32.4,25.4,39.9,30.5,2020-08-07T06:26,2020-08-07T18:47,22.84,0.2,0.0,6.4,15.8,4.78,5,lh,30.8,97.0,25.3,39.9,1009.9,1011.6,0.0,55.0,29.0,34.0,99.0,925.0,779.0,189.0,774.8,6.4,10.1,350.0,345.0,15.8,0.7,1.57,31.3,28.3,27.1,26.9,0.383,0.39,0.42,0.444,lh,24.8,65.0,23.3,30.5,1006.2,1007.9,0.0,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.1,0.8,17.0,15.0,6.1,0.0,0.09,25.4,26.8,27.0,26.9,0.375,0.383,0.415,0.443,lh,8,False,2020
2020-08-08,31.3,26.1,38.6,31.6,2020-08-08T06:26,2020-08-08T18:47,17.47,0.4,0.0,8.2,19.1,3.68,5,lh,30.2,94.0,25.0,38.6,1009.8,1011.5,0.0,67.0,15.0,75.0,99.0,762.0,561.0,275.0,627.8,8.2,10.1,326.0,349.0,19.1,0.58,1.3,30.4,27.9,27.1,26.9,0.392,0.384,0.415,0.443,lh,24.5,70.0,23.3,31.6,1006.2,1007.9,0.0,21.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,1.3,1.5,17.0,21.0,5.4,0.0,0.2,25.3,27.0,27.1,26.9,0.377,0.381,0.411,0.443,lh,8,False,2020
2020-08-09,31.8,25.4,38.1,30.6,2020-08-09T06:26,2020-08-09T18:47,19.24,0.0,0.0,8.0,20.5,4.05,5,lh,30.5,94.0,25.2,38.1,1009.8,1011.5,0.0,46.0,18.0,30.0,97.0,757.0,529.0,273.0,535.6,8.0,12.1,270.0,281.0,20.5,0.57,1.3,30.6,28.0,27.1,26.9,0.39,0.383,0.411,0.443,lh,24.5,70.0,23.0,30.6,1006.1,1007.8,0.0,17.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,2.9,4.0,107.0,108.0,6.8,0.0,0.2,25.0,26.6,27.1,26.9,0.378,0.377,0.407,0.442,lh,8,False,2020
2020-08-10,32.5,24.9,39.8,29.6,2020-08-10T06:26,2020-08-10T18:46,22.53,1.3,0.0,6.5,16.9,4.65,5,lh,30.4,96.0,24.9,39.8,1011.2,1012.9,0.0,47.0,9.0,22.0,100.0,884.0,747.0,215.0,805.0,6.5,9.0,360.0,360.0,16.9,0.66,1.42,30.5,28.1,27.2,26.9,0.386,0.378,0.407,0.442,lh,24.2,67.0,23.3,29.6,1007.9,1009.6,0.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.1,1.5,41.0,9.0,7.2,0.0,0.13,24.9,26.7,27.1,26.9,0.37,0.372,0.403,0.442,lh,8,False,2020
2020-08-11,32.2,25.4,39.9,30.8,2020-08-11T06:26,2020-08-11T18:46,20.38,0.1,0.0,6.9,15.8,4.34,5,lh,30.7,93.0,24.8,39.9,1011.8,1013.5,0.0,64.0,14.0,42.0,99.0,872.0,607.0,312.0,610.5,6.9,10.7,257.0,342.0,15.8,0.66,1.48,31.2,28.2,27.2,26.9,0.383,0.374,0.403,0.442,lh,24.3,67.0,23.0,30.8,1007.4,1009.1,0.0,28.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.5,1.1,41.0,41.0,6.1,0.0,0.22,25.0,26.8,27.2,26.9,0.368,0.368,0.4,0.441,lh,8,False,2020
2020-08-12,29.7,25.6,34.7,30.4,2020-08-12T06:26,2020-08-12T18:46,16.71,0.5,0.0,11.4,21.6,3.46,5,lh,29.6,97.0,24.8,34.7,1012.5,1014.2,0.0,94.0,10.0,99.0,100.0,663.0,347.0,402.0,411.6,11.4,15.1,214.0,219.0,21.6,0.47,1.16,29.7,27.9,27.2,26.9,0.405,0.37,0.4,0.441,lh,25.0,72.0,23.8,30.4,1007.8,1009.5,0.0,30.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,4.0,5.6,62.0,73.0,6.1,0.0,0.09,25.9,27.1,27.2,26.9,0.368,0.367,0.397,0.441,lh,8,False,2020
2020-08-13,30.7,25.3,37.6,30.6,2020-08-13T06:26,2020-08-13T18:46,19.13,1.4,0.0,9.4,17.6,4.04,5,lh,29.4,95.0,24.8,37.6,1012.0,1013.7,0.0,88.0,19.0,96.0,100.0,808.0,564.0,377.0,541.5,9.4,15.9,360.0,360.0,17.6,0.6,1.11,30.0,27.7,27.2,27.0,0.42,0.378,0.397,0.441,lh,24.1,73.0,23.1,30.6,1007.3,1009.0,0.0,43.0,0.0,16.0,93.0,0.0,0.0,0.0,0.0,0.4,0.0,18.0,25.0,6.5,0.0,0.15,25.1,26.7,27.2,26.9,0.392,0.371,0.394,0.44,lh,8,False,2020
2020-08-14,32.0,25.4,38.1,29.7,2020-08-14T06:26,2020-08-14T18:45,19.9,0.0,0.0,13.2,26.6,4.47,5,lh,30.6,91.0,24.7,38.1,1011.0,1012.7,0.0,89.0,3.0,99.0,100.0,941.0,731.0,331.0,657.7,13.2,17.1,166.0,153.0,26.6,0.7,1.45,30.7,28.0,27.2,27.0,0.405,0.38,0.394,0.44,lh,24.8,67.0,23.1,29.7,1006.4,1008.1,0.0,24.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,5.6,8.8,113.0,113.0,12.2,0.01,0.29,25.5,26.8,27.2,27.0,0.376,0.374,0.391,0.439,lh,8,False,2020
2020-08-15,32.6,25.1,39.3,30.3,2020-08-15T06:26,2020-08-15T18:45,23.68,0.1,0.0,8.8,21.6,4.93,5,lh,29.9,95.0,24.5,39.3,1011.2,1012.9,0.0,53.0,18.0,27.0,100.0,926.0,781.0,191.0,765.2,8.8,10.6,247.0,264.0,21.6,0.7,1.25,30.7,28.2,27.3,27.0,0.385,0.374,0.391,0.439,lh,24.3,70.0,23.4,30.3,1007.5,1009.2,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,45.0,39.0,6.8,0.0,0.16,25.5,27.0,27.2,27.0,0.376,0.37,0.388,0.439,lh,8,False,2020
2020-08-16,32.1,24.9,39.6,30.3,2020-08-16T06:26,2020-08-16T18:45,23.58,0.4,0.0,7.7,19.1,4.89,5,lh,30.0,97.0,24.3,39.6,1011.5,1013.2,0.0,54.0,30.0,29.0,99.0,902.0,782.0,153.0,780.2,7.7,9.2,248.0,274.0,19.1,0.69,1.37,30.7,28.2,27.3,27.0,0.383,0.371,0.388,0.439,lh,23.7,67.0,23.0,30.3,1006.6,1008.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,21.0,6.0,6.8,0.0,0.08,25.0,26.8,27.3,27.0,0.366,0.364,0.385,0.438,lh,8,False,2020
2020-08-17,31.7,24.3,39.0,29.2,2020-08-17T06:25,2020-08-17T18:44,23.63,1.6,0.0,9.0,21.2,4.84,5,lh,29.6,92.0,25.2,39.0,1011.2,1012.9,0.0,78.0,69.0,29.0,98.0,914.0,770.0,177.0,796.9,9.0,10.8,360.0,352.0,21.2,0.69,1.09,30.7,28.1,27.3,27.0,0.4,0.365,0.385,0.438,lh,24.1,73.0,22.6,29.2,1006.5,1008.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8,45.0,47.0,6.1,0.0,0.24,24.8,26.8,27.3,27.0,0.363,0.36,0.383,0.437,lh,8,False,2020
2020-08-18,31.4,24.2,38.6,29.3,2020-08-18T06:25,2020-08-18T18:44,22.6,4.7,0.0,7.1,18.7,4.59,5,lh,28.9,97.0,24.8,38.6,1011.4,1013.1,0.0,100.0,98.0,44.0,93.0,919.0,725.0,264.0,678.2,7.1,9.7,252.0,297.0,18.7,0.67,0.94,30.3,27.8,27.3,27.0,0.412,0.37,0.383,0.437,lh,23.8,76.0,22.8,29.3,1006.1,1007.8,0.0,8.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.3,0.7,45.0,43.0,4.3,0.0,0.08,25.0,26.8,27.3,27.0,0.393,0.364,0.381,0.437,lh,8,False,2020
2020-08-19,31.7,25.1,38.5,30.4,2020-08-19T06:25,2020-08-19T18:44,21.7,0.5,0.0,10.3,18.4,4.58,5,lh,29.5,94.0,24.7,38.5,1010.6,1012.3,0.0,52.0,20.0,43.0,95.0,860.0,705.0,256.0,788.3,10.3,17.2,360.0,349.0,18.4,0.65,1.08,30.4,27.9,27.3,27.0,0.404,0.373,0.381,0.437,lh,24.0,74.0,23.0,30.4,1005.1,1006.8,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.5,1.4,36.0,33.0,6.1,0.0,0.17,24.9,26.6,27.3,27.0,0.389,0.371,0.379,0.436,lh,8,False,2020
2020-08-20,30.3,25.1,35.8,29.6,2020-08-20T06:25,2020-08-20T18:43,15.61,0.0,0.0,9.6,22.7,3.4,5,lh,29.9,94.0,23.8,35.8,1010.4,1012.1,0.0,85.0,7.0,92.0,100.0,677.0,365.0,374.0,360.4,9.6,15.0,198.0,195.0,22.7,0.51,1.33,30.2,27.9,27.3,27.0,0.397,0.375,0.379,0.436,lh,24.6,68.0,22.9,29.6,1006.4,1008.1,0.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.5,4.1,99.0,99.0,9.7,0.0,0.2,25.4,26.8,27.3,27.0,0.373,0.369,0.377,0.435,lh,8,False,2020
2020-08-21,31.0,24.9,37.6,29.4,2020-08-21T06:25,2020-08-21T18:43,20.18,9.6,0.0,11.4,26.3,4.17,5,lh,29.7,98.0,24.4,37.6,1012.3,1014.0,0.0,100.0,100.0,41.0,99.0,833.0,657.0,220.0,734.1,11.4,13.9,360.0,360.0,26.3,0.61,1.31,30.1,27.8,27.3,27.0,0.41,0.369,0.377,0.435,lh,24.1,69.0,22.9,29.4,1009.2,1010.9,0.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.9,2.4,24.0,25.0,7.6,0.0,0.07,25.0,26.8,27.3,27.0,0.37,0.365,0.375,0.435,lh,8,False,2020
2020-08-22,30.8,24.7,37.4,29.7,2020-08-22T06:25,2020-08-22T18:42,18.28,1.5,0.0,5.8,15.8,3.76,5,lh,29.4,98.0,24.5,37.4,1012.7,1014.4,0.0,100.0,67.0,99.0,99.0,843.0,580.0,283.0,550.7,5.8,8.4,286.0,310.0,15.8,0.62,1.05,30.1,27.6,27.3,27.0,0.412,0.375,0.375,0.435,lh,23.6,74.0,23.1,29.7,1008.8,1010.5,0.0,53.0,0.0,22.0,75.0,0.0,0.0,0.0,0.0,0.4,0.5,101.0,90.0,6.1,0.0,0.06,25.1,26.6,27.2,27.0,0.394,0.369,0.374,0.434,lh,8,False,2020
2020-08-23,30.3,24.7,37.1,29.5,2020-08-23T06:25,2020-08-23T18:42,18.82,3.1,0.0,8.9,20.2,3.84,5,lh,28.9,99.0,25.2,37.1,1011.9,1013.6,0.0,84.0,25.0,91.0,99.0,837.0,653.0,298.0,588.1,8.9,13.2,360.0,360.0,20.2,0.62,0.79,30.0,27.6,27.2,27.0,0.457,0.418,0.374,0.434,lh,23.6,79.0,23.1,29.5,1008.5,1010.2,0.0,32.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,1.3,0.8,16.0,10.0,6.8,0.0,0.03,25.1,26.5,27.2,27.0,0.41,0.376,0.373,0.434,lh,8,False,2020
2020-08-24,31.2,24.2,38.9,28.5,2020-08-24T06:25,2020-08-24T18:42,23.95,1.3,0.0,10.6,23.8,4.84,5,lh,29.5,95.0,24.2,38.9,1011.8,1013.5,0.0,51.0,17.0,27.0,99.0,922.0,799.0,165.0,823.6,10.6,13.7,233.0,245.0,23.8,0.68,1.23,30.5,27.8,27.2,27.0,0.442,0.419,0.375,0.434,lh,23.5,70.0,22.7,28.5,1007.9,1009.6,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1,0.8,62.0,63.0,6.1,0.0,0.14,24.7,26.4,27.2,27.0,0.412,0.411,0.374,0.433,lh,8,False,2020
2020-08-25,31.5,24.2,37.8,28.8,2020-08-25T06:25,2020-08-25T18:41,22.09,1.9,0.0,11.5,28.1,4.51,5,lh,29.3,99.0,24.7,37.8,1011.9,1013.6,0.0,39.0,24.0,29.0,100.0,884.0,699.0,263.0,774.4,11.5,14.0,247.0,286.0,28.1,0.66,1.08,30.3,27.8,27.2,27.0,0.435,0.416,0.375,0.433,lh,23.7,73.0,22.9,28.8,1008.1,1009.8,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,1.9,80.0,83.0,7.2,0.0,0.04,25.0,26.5,27.2,27.0,0.412,0.411,0.374,0.433,lh,8,False,2020
2020-08-26,31.3,24.3,37.7,29.5,2020-08-26T06:24,2020-08-26T18:41,20.74,5.8,0.0,9.2,22.3,4.25,5,lh,29.4,98.0,24.4,37.7,1012.7,1014.4,0.0,85.0,49.0,29.0,100.0,832.0,605.0,244.0,605.4,9.2,11.3,292.0,324.0,22.3,0.62,1.12,30.0,27.6,27.2,27.0,0.442,0.417,0.375,0.433,lh,23.5,73.0,23.1,29.5,1007.7,1009.4,0.0,32.0,1.0,1.0,81.0,0.0,0.0,0.0,0.0,1.5,1.5,63.0,65.0,7.6,0.0,0.05,25.1,26.6,27.2,27.0,0.418,0.412,0.375,0.432,lh,8,False,2020
2020-08-27,31.4,24.0,38.6,28.6,2020-08-27T06:24,2020-08-27T18:40,20.17,5.0,0.0,8.1,18.7,4.15,5,lh,28.9,95.0,25.1,38.6,1012.0,1013.7,0.0,100.0,88.0,71.0,97.0,877.0,695.0,274.0,691.8,8.1,13.0,330.0,333.0,18.7,0.65,0.87,30.0,27.4,27.2,27.0,0.436,0.417,0.376,0.432,lh,23.5,78.0,22.6,28.6,1007.1,1008.8,0.0,31.0,4.0,2.0,81.0,0.0,0.0,0.0,0.0,0.8,0.8,18.0,17.0,6.5,0.0,0.15,24.8,26.3,27.1,27.0,0.421,0.415,0.375,0.432,lh,8,False,2020
2020-08-28,30.2,24.1,37.7,28.7,2020-08-28T06:24,2020-08-28T18:40,21.01,5.4,0.0,10.8,23.8,4.24,5,lh,28.2,95.0,24.9,37.7,1010.3,1012.0,0.0,74.0,35.0,26.0,100.0,863.0,712.0,249.0,689.2,10.8,14.8,351.0,352.0,23.8,0.61,0.83,29.3,27.3,27.1,27.0,0.451,0.426,0.377,0.432,lh,23.7,78.0,22.7,28.7,1006.4,1008.1,0.0,22.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,2.0,2.5,2.0,5.0,7.6,0.0,0.16,24.8,26.3,27.1,27.0,0.417,0.413,0.376,0.431,lh,8,False,2020
2020-08-29,31.3,24.4,38.2,28.9,2020-08-29T06:24,2020-08-29T18:40,22.79,1.5,0.0,9.6,22.0,4.69,5,lh,29.3,96.0,24.5,38.2,1009.8,1011.5,0.0,84.0,38.0,49.0,100.0,876.0,728.0,205.0,740.2,9.6,13.7,357.0,357.0,22.0,0.66,1.18,30.0,27.6,27.1,27.0,0.435,0.425,0.378,0.431,lh,23.8,71.0,22.8,28.9,1005.5,1007.2,0.0,35.0,2.0,7.0,75.0,0.0,0.0,0.0,0.0,3.2,4.0,2.0,4.0,5.4,0.0,0.13,24.8,26.3,27.0,27.0,0.41,0.415,0.377,0.431,lh,8,False,2020
2020-08-30,30.8,24.2,38.6,28.8,2020-08-30T06:24,2020-08-30T18:39,21.05,5.6,0.0,8.9,21.2,4.32,5,lh,29.0,95.0,25.4,38.6,1009.7,1011.4,0.0,100.0,71.0,64.0,100.0,852.0,661.0,231.0,678.8,8.9,12.1,360.0,327.0,21.2,0.63,0.83,30.3,27.6,27.1,27.0,0.452,0.437,0.38,0.431,lh,23.7,79.0,22.8,28.8,1005.6,1007.3,0.0,38.0,1.0,8.0,68.0,0.0,0.0,0.0,0.0,2.5,2.9,22.0,7.0,6.8,0.0,0.16,25.1,26.5,27.0,27.0,0.419,0.415,0.378,0.43,lh,8,False,2020
2020-08-31,30.3,24.8,37.0,30.0,2020-08-31T06:24,2020-08-31T18:39,16.19,5.4,0.0,9.2,19.4,3.34,5,lh,28.1,98.0,25.1,37.0,1010.1,1011.8,0.0,100.0,75.0,68.0,100.0,733.0,293.0,440.0,292.0,9.2,14.3,360.0,315.0,19.4,0.55,0.65,28.6,27.1,27.1,27.0,0.461,0.448,0.389,0.43,lh,23.5,83.0,23.0,30.0,1005.9,1007.6,0.0,45.0,6.0,12.0,63.0,0.0,0.0,0.0,0.0,0.8,1.0,28.0,4.0,6.8,0.0,0.05,25.0,26.4,27.0,27.0,0.408,0.427,0.38,0.43,lh,8,False,2020
2020-09-01,30.6,24.0,37.5,28.8,2020-09-01T06:23,2020-09-01T18:38,21.41,5.7,0.0,8.7,22.7,4.31,5,lh,29.7,98.0,24.1,37.5,1010.1,1011.8,0.0,91.0,68.0,47.0,100.0,852.0,612.0,270.0,621.0,8.7,11.3,333.0,343.0,22.7,0.62,1.24,30.1,27.5,27.0,27.0,0.461,0.456,0.403,0.43,lh,23.5,70.0,23.1,28.8,1005.8,1007.5,0.0,36.0,0.0,4.0,49.0,0.0,0.0,0.0,0.0,2.3,1.1,51.0,56.0,6.5,0.0,0.06,24.9,26.2,27.0,27.0,0.411,0.426,0.389,0.429,lh,9,False,2020
2020-09-02,31.8,24.8,39.3,30.1,2020-09-02T06:23,2020-09-02T18:38,18.84,7.1,0.0,7.1,19.4,3.9,5,lh,28.7,94.0,25.1,39.3,1011.3,1013.0,0.0,83.0,50.0,27.0,100.0,765.0,496.0,348.0,454.0,7.1,8.9,345.0,343.0,19.4,0.57,0.83,29.5,27.4,27.0,27.0,0.457,0.439,0.405,0.429,lh,23.8,78.0,22.7,30.1,1007.1,1008.8,0.0,34.0,0.0,2.0,96.0,0.0,0.0,0.0,0.0,1.6,2.2,39.0,38.0,4.3,0.0,0.16,24.6,26.3,27.0,27.0,0.412,0.426,0.403,0.429,lh,9,False,2020
2020-09-03,30.4,24.3,38.1,29.4,2020-09-03T06:23,2020-09-03T18:37,21.11,2.5,0.0,14.3,28.8,4.26,5,lh,28.9,98.0,26.1,38.1,1011.0,1012.7,0.0,79.0,33.0,55.0,100.0,879.0,715.0,192.0,725.7,14.3,18.4,358.0,360.0,28.8,0.63,0.9,29.9,27.5,27.0,27.0,0.461,0.454,0.41,0.429,lh,23.3,77.0,22.9,29.4,1007.0,1008.7,0.0,19.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.3,1.3,6.0,6.0,4.3,0.0,0.07,24.7,26.2,27.0,27.0,0.433,0.432,0.406,0.429,lh,9,False,2020
2020-09-04,29.9,24.6,35.9,28.6,2020-09-04T06:23,2020-09-04T18:37,18.35,0.5,0.0,10.2,19.8,3.77,5,lh,29.4,95.0,23.8,35.9,1011.5,1013.2,0.0,78.0,8.0,78.0,99.0,766.0,460.0,306.0,468.8,10.2,15.2,192.0,180.0,19.8,0.56,1.32,29.4,27.3,27.0,27.0,0.438,0.445,0.412,0.429,lh,24.3,68.0,22.2,28.6,1006.2,1007.9,0.0,35.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,3.1,3.5,32.0,30.0,10.8,0.0,0.16,24.9,26.2,26.9,27.0,0.423,0.429,0.41,0.429,lh,9,False,2020
2020-09-05,32.4,24.4,39.6,28.9,2020-09-05T06:23,2020-09-05T18:36,19.68,1.9,0.0,9.4,19.4,4.18,5,lh,29.1,97.0,25.1,39.6,1010.2,1011.9,0.0,85.0,30.0,88.0,99.0,916.0,731.0,297.0,782.6,9.4,12.5,360.0,357.0,19.4,0.69,1.08,29.7,27.4,27.0,27.0,0.46,0.452,0.413,0.429,lh,24.4,73.0,22.8,28.9,1005.8,1007.5,0.0,33.0,0.0,5.0,83.0,0.0,0.0,0.0,0.0,2.6,3.4,18.0,2.0,5.4,0.0,0.1,24.9,26.3,26.9,27.0,0.422,0.424,0.411,0.429,lh,9,False,2020
2020-09-06,28.6,24.5,34.1,29.4,2020-09-06T06:22,2020-09-06T18:36,9.4,8.9,0.0,8.5,20.5,2.03,5,lh,28.2,98.0,24.6,34.1,1011.1,1012.8,0.0,100.0,25.0,100.0,100.0,446.0,175.0,318.0,113.6,8.5,11.2,343.0,360.0,20.5,0.33,0.86,28.3,27.0,27.0,27.0,0.461,0.458,0.429,0.429,lh,23.6,78.0,23.1,29.4,1007.4,1009.1,0.0,42.0,0.0,22.0,90.0,0.0,0.0,0.0,0.0,2.7,3.0,7.0,20.0,6.8,0.0,0.07,24.9,26.3,26.9,27.0,0.423,0.445,0.414,0.429,lh,9,False,2020
2020-09-07,31.4,24.0,39.3,28.6,2020-09-07T06:22,2020-09-07T18:35,22.69,7.3,0.0,9.7,23.4,4.68,5,lh,29.7,98.0,24.5,39.3,1011.5,1013.2,0.0,70.0,20.0,48.0,100.0,1000.0,866.0,234.0,874.5,9.7,11.6,219.0,221.0,23.4,0.74,1.25,30.2,27.2,26.9,27.0,0.46,0.453,0.435,0.429,lh,22.3,70.0,22.0,28.6,1007.4,1009.1,0.0,23.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.8,1.1,32.0,27.0,6.8,0.0,0.05,23.9,25.6,26.8,27.0,0.418,0.436,0.429,0.429,lh,9,False,2020
2020-09-08,30.1,24.5,36.9,29.7,2020-09-08T06:22,2020-09-08T18:35,18.2,7.7,0.0,8.0,20.9,3.7,5,lh,28.5,99.0,25.8,36.9,1012.1,1013.8,0.0,100.0,60.0,68.0,100.0,679.0,420.0,317.0,563.5,8.0,10.8,360.0,360.0,20.9,0.5,0.76,29.3,27.2,26.8,27.0,0.461,0.457,0.437,0.429,lh,23.4,80.0,23.2,29.7,1007.7,1009.4,0.0,33.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,2.8,2.4,23.0,23.0,6.5,0.0,0.03,24.9,26.2,26.8,27.0,0.426,0.436,0.435,0.429,lh,9,False,2020
2020-09-09,30.5,24.0,36.5,28.7,2020-09-09T06:22,2020-09-09T18:34,12.99,2.4,0.0,8.3,16.9,2.75,5,lh,29.0,99.0,24.2,36.5,1011.5,1013.2,0.0,88.0,24.0,73.0,100.0,520.0,179.0,413.0,202.9,8.3,11.4,233.0,270.0,16.9,0.37,1.03,28.8,26.9,26.8,27.0,0.441,0.451,0.439,0.429,lh,23.4,74.0,23.1,28.7,1006.8,1008.5,0.0,35.0,2.0,6.0,91.0,0.0,0.0,0.0,0.0,1.8,1.0,74.0,54.0,6.1,0.0,0.03,24.8,26.1,26.8,27.0,0.433,0.44,0.437,0.429,lh,9,False,2020
2020-09-10,30.2,24.5,37.3,28.7,2020-09-10T06:22,2020-09-10T18:34,17.46,2.3,0.0,12.3,23.8,3.69,5,lh,29.0,99.0,25.3,37.3,1009.9,1011.6,0.0,87.0,17.0,94.0,100.0,810.0,455.0,393.0,370.0,12.3,16.4,356.0,354.0,23.8,0.59,1.13,28.8,27.1,26.8,27.0,0.46,0.447,0.438,0.43,lh,23.1,72.0,22.8,28.7,1005.2,1006.9,0.0,33.0,0.0,5.0,73.0,0.0,0.0,0.0,0.0,3.0,3.1,204.0,198.0,6.1,0.0,0.04,24.6,26.0,26.8,27.0,0.439,0.44,0.438,0.429,lh,9,False,2020
2020-09-11,28.8,24.1,33.5,28.8,2020-09-11T06:21,2020-09-11T18:33,12.07,6.9,0.0,16.3,33.5,2.72,5,lh,27.1,98.0,24.3,33.5,1011.6,1013.3,0.0,90.0,17.0,99.0,100.0,715.0,354.0,361.0,413.5,16.3,23.0,305.0,306.0,33.5,0.49,0.84,27.2,26.8,26.8,27.0,0.44,0.456,0.444,0.43,lh,23.7,77.0,22.7,28.8,1006.8,1008.5,0.0,34.0,0.0,3.0,77.0,0.0,0.0,0.0,0.0,4.2,5.8,147.0,131.0,9.7,0.0,0.07,24.9,26.1,26.7,27.0,0.416,0.437,0.438,0.43,lh,9,False,2020
2020-09-12,29.9,24.6,36.8,29.0,2020-09-12T06:21,2020-09-12T18:33,10.83,9.3,0.0,12.1,32.0,2.39,5,lh,28.4,96.0,24.6,36.8,1014.0,1015.7,0.0,100.0,55.0,100.0,100.0,737.0,492.0,267.0,425.4,12.1,18.4,302.0,306.0,32.0,0.55,0.96,28.1,26.4,26.7,27.0,0.459,0.449,0.444,0.431,lh,23.6,75.0,22.9,29.0,1009.3,1011.0,0.0,52.0,0.0,20.0,96.0,0.0,0.0,0.0,0.0,0.8,0.8,194.0,153.0,6.8,0.0,0.11,24.7,25.8,26.7,27.0,0.425,0.43,0.442,0.43,lh,9,False,2020
2020-09-13,28.7,23.9,35.0,27.6,2020-09-13T06:21,2020-09-13T18:32,14.59,0.6,0.0,11.2,22.3,3.07,5,lh,28.3,96.0,23.7,35.0,1013.3,1015.0,0.0,100.0,66.0,100.0,100.0,722.0,556.0,336.0,576.9,11.2,17.4,360.0,360.0,22.3,0.52,1.03,28.7,26.6,26.7,27.0,0.449,0.448,0.444,0.432,lh,23.3,73.0,22.3,27.6,1008.0,1009.7,0.0,34.0,0.0,8.0,82.0,0.0,0.0,0.0,0.0,1.6,1.5,5.0,1.0,5.0,0.0,0.11,24.2,25.4,26.6,27.0,0.432,0.437,0.443,0.431,lh,9,False,2020
