time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),shortwave_radiation_sum (MJ/m²),rain_sum (mm),snowfall_sum (cm),windspeed_10m_max (km/h),windgusts_10m_max (km/h),et0_fao_evapotranspiration (mm),elevation,city,temperature_2m (°C)_max,relativehumidity_2m (%)_max,dewpoint_2m (°C)_max,apparent_temperature (°C)_max,pressure_msl (hPa)_max,surface_pressure (hPa)_max,snowfall (cm)_max,cloudcover (%)_max,cloudcover_low (%)_max,cloudcover_mid (%)_max,cloudcover_high (%)_max,shortwave_radiation (W/m²)_max,direct_radiation (W/m²)_max,diffuse_radiation (W/m²)_max,direct_normal_irradiance (W/m²)_max,windspeed_10m (km/h)_max,windspeed_100m (km/h)_max,winddirection_10m (°)_max,winddirection_100m (°)_max,windgusts_10m (km/h)_max,et0_fao_evapotranspiration (mm)_max,vapor_pressure_deficit (kPa)_max,soil_temperature_0_to_7cm (°C)_max,soil_temperature_7_to_28cm (°C)_max,soil_temperature_28_to_100cm (°C)_max,soil_temperature_100_to_255cm (°C)_max,soil_moisture_0_to_7cm (m³/m³)_max,soil_moisture_7_to_28cm (m³/m³)_max,soil_moisture_28_to_100cm (m³/m³)_max,soil_moisture_100_to_255cm (m³/m³)_max,city_max,temperature_2m (°C)_min,relativehumidity_2m (%)_min,dewpoint_2m (°C)_min,apparent_temperature (°C)_min,pressure_msl (hPa)_min,surface_pressure (hPa)_min,snowfall (cm)_min,cloudcover (%)_min,cloudcover_low (%)_min,cloudcover_mid (%)_min,cloudcover_high (%)_min,shortwave_radiation (W/m²)_min,direct_radiation (W/m²)_min,diffuse_radiation (W/m²)_min,direct_normal_irradiance (W/m²)_min,windspeed_10m (km/h)_min,windspeed_100m (km/h)_min,winddirection_10m (°)_min,winddirection_100m (°)_min,windgusts_10m (km/h)_min,et0_fao_evapotranspiration (mm)_min,vapor_pressure_deficit (kPa)_min,soil_temperature_0_to_7cm (°C)_min,soil_temperature_7_to_28cm (°C)_min,soil_temperature_28_to_100cm (°C)_min,soil_temperature_100_to_255cm (°C)_min,soil_moisture_0_to_7cm (m³/m³)_min,soil_moisture_7_to_28cm (m³/m³)_min,soil_moisture_28_to_100cm (m³/m³)_min,soil_moisture_100_to_255cm (m³/m³)_min,city_min,month,rainy,year
2020-08-07,29.5,25.4,35.3,29.7,2020-08-07T05:15,2020-08-07T17:21,19.0,5.8,0.0,14.1,28.1,3.69,58,p,29.5,93.0,25.4,35.3,1011.4,1010.9,0.0,60.0,37.0,39.0,93.0,749.0,617.0,233.0,638.5,14.1,18.8,236.0,223.0,28.1,0.51,0.89,29.1,27.1,26.5,26.9,0.397,0.391,0.395,0.395,p,25.4,77.0,23.7,29.7,1008.2,1007.7,0.0,20.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4.5,9.5,171.0,171.0,9.0,0.0,0.22,25.4,26.1,26.5,26.9,0.376,0.383,0.393,0.395,p,8,False,2020
2020-08-08,30.7,25.7,37.0,31.0,2020-08-08T05:15,2020-08-08T17:21,20.35,0.2,0.0,14.3,30.2,4.18,58,p,30.7,93.0,25.7,37.0,1010.9,1010.4,0.0,64.0,55.0,40.0,99.0,811.0,644.0,234.0,673.8,14.3,19.4,221.0,212.0,30.2,0.58,1.28,29.5,27.4,26.6,26.9,0.387,0.39,0.393,0.395,p,25.7,71.0,24.4,31.0,1007.0,1006.5,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.9,12.7,168.0,168.0,10.8,0.0,0.22,25.6,26.3,26.5,26.8,0.373,0.381,0.391,0.395,p,8,False,2020
2020-08-09,29.1,26.0,35.0,31.1,2020-08-09T05:15,2020-08-09T17:21,17.56,6.3,0.0,10.5,20.2,3.51,58,p,29.1,94.0,25.4,35.0,1012.1,1011.6,0.0,100.0,94.0,95.0,100.0,740.0,518.0,255.0,570.7,10.5,16.4,219.0,212.0,20.2,0.53,0.94,29.6,27.5,26.7,26.8,0.397,0.388,0.394,0.395,p,26.0,77.0,23.9,31.1,1008.7,1008.2,0.0,32.0,1.0,1.0,80.0,0.0,0.0,0.0,0.0,1.1,1.1,124.0,111.0,3.2,0.0,0.21,25.8,26.4,26.6,26.8,0.374,0.38,0.389,0.395,p,8,False,2020
2020-08-10,30.8,24.9,38.0,30.7,2020-08-10T05:15,2020-08-10T17:21,20.52,2.3,0.0,9.4,25.9,4.13,58,p,30.8,98.0,25.6,38.0,1013.4,1012.9,0.0,100.0,86.0,52.0,100.0,785.0,614.0,240.0,691.2,9.4,12.0,360.0,349.0,25.9,0.58,1.25,30.0,27.8,26.8,26.9,0.401,0.395,0.389,0.395,p,24.9,71.0,24.0,30.7,1008.9,1008.4,0.0,25.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.4,1.8,11.0,76.0,4.7,0.0,0.06,25.9,26.6,26.7,26.8,0.378,0.384,0.388,0.395,p,8,False,2020
2020-08-11,31.0,24.6,37.2,29.9,2020-08-11T05:14,2020-08-11T17:21,17.6,3.8,0.0,4.8,20.5,3.59,58,p,31.0,99.0,25.6,37.2,1013.6,1013.1,0.0,100.0,94.0,99.0,80.0,690.0,453.0,319.0,471.8,4.8,7.6,326.0,326.0,20.5,0.52,1.5,29.4,27.3,26.8,26.9,0.384,0.387,0.389,0.395,p,24.6,66.0,23.1,29.9,1009.6,1009.1,0.0,26.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.5,8.0,6.0,6.8,0.0,0.05,24.9,26.3,26.8,26.9,0.369,0.383,0.388,0.395,p,8,False,2020
2020-08-12,28.0,24.9,33.3,30.6,2020-08-12T05:14,2020-08-12T17:21,14.25,6.0,0.0,7.2,23.8,2.84,58,p,28.0,99.0,24.7,33.3,1014.4,1013.9,0.0,100.0,33.0,99.0,98.0,698.0,518.0,339.0,597.0,7.2,9.7,290.0,286.0,23.8,0.48,0.83,28.1,27.1,26.8,26.9,0.401,0.39,0.388,0.395,p,24.9,77.0,23.0,30.6,1009.8,1009.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.0,53.0,101.0,6.1,0.0,0.03,24.9,26.4,26.8,26.9,0.375,0.384,0.383,0.394,p,8,False,2020
2020-08-13,30.3,25.8,36.3,31.5,2020-08-13T05:14,2020-08-13T17:20,15.18,0.3,0.0,8.7,19.1,3.22,58,p,30.3,94.0,25.4,36.3,1012.9,1012.4,0.0,100.0,94.0,96.0,81.0,675.0,537.0,244.0,642.4,8.7,12.1,297.0,259.0,19.1,0.5,1.28,29.0,27.2,26.8,26.9,0.376,0.385,0.383,0.394,p,25.8,70.0,23.7,31.5,1007.5,1007.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.3,18.0,103.0,5.4,0.0,0.2,24.6,26.1,26.7,26.9,0.366,0.375,0.382,0.394,p,8,False,2020
2020-08-14,30.9,26.6,38.4,32.5,2020-08-14T05:14,2020-08-14T17:20,20.76,1.0,0.0,9.4,25.9,4.29,58,p,30.9,95.0,26.0,38.4,1011.6,1011.1,0.0,55.0,39.0,42.0,91.0,847.0,738.0,193.0,686.4,9.4,15.3,279.0,253.0,25.9,0.62,1.27,30.1,27.4,26.8,26.9,0.37,0.375,0.382,0.394,p,26.6,72.0,24.4,32.5,1007.4,1006.9,0.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3,4.7,152.0,150.0,7.6,0.0,0.17,25.2,26.0,26.7,26.9,0.359,0.368,0.378,0.394,p,8,False,2020
2020-08-15,30.3,25.0,36.6,30.0,2020-08-15T05:14,2020-08-15T17:20,17.61,11.8,0.0,10.2,24.5,3.47,58,p,30.3,94.0,25.2,36.6,1012.3,1011.8,0.0,100.0,80.0,91.0,67.0,767.0,608.0,258.0,589.4,10.2,13.9,267.0,256.0,24.5,0.52,1.15,28.7,27.1,26.8,26.9,0.396,0.378,0.378,0.394,p,25.0,73.0,23.4,30.0,1008.7,1008.2,0.0,21.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,3.2,4.1,144.0,144.0,10.1,0.0,0.2,25.7,26.4,26.8,26.8,0.364,0.364,0.371,0.393,p,8,False,2020
2020-08-16,28.9,24.5,35.1,29.5,2020-08-16T05:13,2020-08-16T17:20,19.26,1.2,0.0,12.6,28.8,3.91,58,p,28.9,94.0,24.7,35.1,1012.3,1011.8,0.0,94.0,30.0,93.0,96.0,785.0,611.0,275.0,664.1,12.6,18.1,273.0,262.0,28.8,0.56,1.07,29.2,27.4,26.8,26.8,0.381,0.378,0.371,0.393,p,24.5,73.0,22.9,29.5,1007.7,1007.2,0.0,24.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,5.4,7.7,175.0,174.0,14.0,0.0,0.17,25.9,26.3,26.8,26.8,0.365,0.372,0.37,0.393,p,8,False,2020
2020-08-17,29.6,25.3,34.9,30.5,2020-08-17T05:13,2020-08-17T17:20,16.79,2.4,0.0,14.2,30.6,3.56,58,p,29.6,91.0,25.0,34.9,1011.8,1011.3,0.0,90.0,40.0,99.0,98.0,733.0,615.0,300.0,673.7,14.2,19.6,283.0,273.0,30.6,0.52,1.19,28.7,27.3,26.8,26.8,0.375,0.371,0.37,0.393,p,25.3,71.0,23.6,30.5,1006.5,1006.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.7,168.0,168.0,12.2,0.0,0.3,25.4,26.4,26.8,26.8,0.357,0.367,0.368,0.392,p,8,False,2020
2020-08-18,29.8,24.9,35.7,29.5,2020-08-18T05:13,2020-08-18T17:20,18.64,5.3,0.0,11.9,25.9,3.91,58,p,29.8,92.0,25.1,35.7,1011.0,1010.5,0.0,100.0,42.0,61.0,100.0,775.0,571.0,284.0,627.2,11.9,16.6,222.0,217.0,25.9,0.55,1.04,28.9,27.4,26.8,26.8,0.4,0.369,0.369,0.392,p,24.9,74.0,23.3,29.5,1006.6,1006.1,0.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5,8.3,184.0,185.0,15.1,0.0,0.25,25.4,26.5,26.8,26.8,0.363,0.366,0.368,0.392,p,8,False,2020
2020-08-19,29.8,25.4,34.3,29.8,2020-08-19T05:13,2020-08-19T17:19,19.12,0.9,0.0,15.2,33.1,4.07,58,p,29.8,91.0,24.4,34.3,1010.5,1010.0,0.0,56.0,30.0,26.0,92.0,754.0,571.0,275.0,655.8,15.2,21.7,239.0,231.0,33.1,0.53,1.35,29.3,27.3,26.8,26.8,0.365,0.366,0.368,0.392,p,25.4,67.0,22.7,29.8,1006.9,1006.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.8,174.0,173.0,15.8,0.0,0.3,25.6,26.4,26.8,26.8,0.35,0.36,0.365,0.391,p,8,False,2020
2020-08-20,30.3,26.3,35.8,30.7,2020-08-20T05:12,2020-08-20T17:19,21.73,0.7,0.0,11.2,24.8,4.62,58,p,30.3,87.0,24.6,35.8,1011.8,1011.3,0.0,62.0,42.0,39.0,48.0,868.0,713.0,163.0,769.3,11.2,16.2,242.0,239.0,24.8,0.62,1.5,29.6,27.5,26.8,26.8,0.352,0.36,0.365,0.391,p,26.3,65.0,22.6,30.7,1008.1,1007.6,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.6,8.4,165.0,163.0,12.2,0.0,0.44,25.6,26.2,26.8,26.8,0.339,0.352,0.364,0.39,p,8,False,2020
2020-08-21,30.9,25.5,37.2,31.1,2020-08-21T05:12,2020-08-21T17:19,19.65,0.3,0.0,9.9,20.9,4.12,58,p,30.9,95.0,25.0,37.2,1013.3,1012.8,0.0,100.0,35.0,99.0,77.0,813.0,689.0,327.0,713.7,9.9,13.8,333.0,274.0,20.9,0.61,1.6,29.7,27.6,26.9,26.8,0.345,0.352,0.364,0.39,p,25.5,64.0,23.2,31.1,1009.4,1008.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,37.0,51.0,5.8,0.0,0.16,25.8,26.4,26.8,26.8,0.332,0.346,0.362,0.39,p,8,False,2020
2020-08-22,31.5,26.1,37.9,31.6,2020-08-22T05:12,2020-08-22T17:19,22.19,0.0,0.0,12.2,26.3,4.65,58,p,31.5,95.0,25.8,37.9,1013.4,1012.9,0.0,26.0,24.0,4.0,80.0,917.0,814.0,199.0,824.0,12.2,17.0,281.0,261.0,26.3,0.68,1.71,30.2,27.7,26.9,26.8,0.336,0.346,0.362,0.39,p,26.1,63.0,23.4,31.6,1009.7,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.4,150.0,152.0,7.9,0.0,0.18,25.1,26.2,26.8,26.8,0.317,0.339,0.36,0.389,p,8,False,2020
2020-08-23,31.0,25.9,37.3,30.7,2020-08-23T05:12,2020-08-23T17:18,20.91,0.2,0.0,12.6,25.2,4.37,58,p,31.0,92.0,25.7,37.3,1011.9,1011.4,0.0,94.0,67.0,18.0,94.0,782.0,632.0,269.0,693.7,12.6,18.9,241.0,234.0,25.2,0.57,1.51,30.0,27.8,26.9,26.8,0.324,0.339,0.36,0.389,p,25.9,66.0,24.0,30.7,1008.6,1008.1,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.1,10.5,172.0,172.0,14.0,0.0,0.27,25.9,26.5,26.9,26.8,0.311,0.333,0.357,0.389,p,8,False,2020
2020-08-24,30.7,25.7,36.9,30.1,2020-08-24T05:11,2020-08-24T17:18,19.45,5.3,0.0,9.5,24.1,3.98,58,p,30.7,90.0,24.9,36.9,1012.1,1011.6,0.0,90.0,40.0,73.0,55.0,878.0,762.0,220.0,767.1,9.5,13.7,281.0,261.0,24.1,0.63,1.47,29.9,27.7,26.9,26.8,0.341,0.333,0.357,0.389,p,25.7,67.0,22.4,30.1,1008.6,1008.1,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.6,4.3,56.0,68.0,7.9,0.0,0.33,25.7,26.6,26.9,26.8,0.309,0.325,0.35,0.388,p,8,False,2020
2020-08-25,29.3,24.6,34.9,30.5,2020-08-25T05:11,2020-08-25T17:18,17.34,5.4,0.0,12.1,24.1,3.54,58,p,29.3,95.0,25.0,34.9,1013.7,1013.2,0.0,100.0,100.0,93.0,70.0,704.0,498.0,273.0,663.9,12.1,18.1,315.0,209.0,24.1,0.49,1.07,29.3,27.2,27.0,26.8,0.382,0.346,0.35,0.388,p,24.6,74.0,23.7,30.5,1008.5,1008.0,0.0,14.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,34.0,54.0,9.0,0.0,0.15,26.1,26.6,26.9,26.8,0.341,0.326,0.349,0.387,p,8,False,2020
2020-08-26,28.8,25.6,33.7,29.5,2020-08-26T05:11,2020-08-26T17:18,19.32,1.3,0.0,19.1,38.5,3.95,58,p,28.8,92.0,24.9,33.7,1012.4,1011.9,0.0,76.0,33.0,45.0,93.0,804.0,528.0,294.0,669.3,19.1,27.4,225.0,218.0,38.5,0.54,0.98,29.2,27.4,26.9,26.8,0.359,0.347,0.349,0.387,p,25.6,75.0,23.5,29.5,1008.1,1007.6,0.0,16.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,9.2,15.4,182.0,182.0,18.4,0.0,0.26,25.5,26.4,26.9,26.8,0.342,0.345,0.348,0.387,p,8,False,2020
2020-08-27,30.2,25.9,36.2,30.2,2020-08-27T05:10,2020-08-27T17:17,20.35,0.8,0.0,12.4,24.1,4.31,58,p,30.2,87.0,24.4,36.2,1011.0,1010.5,0.0,84.0,29.0,70.0,98.0,785.0,575.0,296.0,622.7,12.4,20.1,213.0,211.0,24.1,0.57,1.42,29.8,27.7,26.9,26.8,0.347,0.345,0.348,0.387,p,25.9,67.0,23.3,30.2,1006.1,1005.6,0.0,20.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,5.8,7.1,176.0,175.0,14.8,0.0,0.45,25.8,26.6,26.9,26.8,0.33,0.341,0.347,0.386,p,8,False,2020
2020-08-28,29.6,24.6,36.0,29.1,2020-08-28T05:10,2020-08-28T17:17,19.42,4.0,0.0,11.5,26.6,3.84,58,p,29.6,93.0,25.4,36.0,1010.8,1010.3,0.0,88.0,60.0,37.0,100.0,837.0,512.0,337.0,609.2,11.5,15.6,262.0,245.0,26.6,0.57,1.06,29.6,27.5,27.0,26.8,0.401,0.354,0.347,0.386,p,24.6,75.0,22.9,29.1,1006.8,1006.3,0.0,32.0,8.0,0.0,44.0,0.0,0.0,0.0,0.0,4.3,6.1,172.0,169.0,12.2,0.0,0.21,25.4,26.5,26.9,26.8,0.331,0.341,0.346,0.385,p,8,False,2020
2020-08-29,29.3,24.6,35.0,28.8,2020-08-29T05:10,2020-08-29T17:17,20.85,4.2,0.0,15.1,34.2,4.1,58,p,29.3,94.0,25.5,35.0,1010.5,1010.0,0.0,80.0,63.0,40.0,96.0,834.0,685.0,330.0,699.1,15.1,20.2,233.0,225.0,34.2,0.57,1.08,29.6,27.4,27.0,26.9,0.381,0.362,0.346,0.385,p,24.6,74.0,22.9,28.8,1006.4,1005.9,0.0,18.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,6.6,12.1,180.0,179.0,11.2,0.0,0.19,25.8,26.5,26.9,26.8,0.357,0.354,0.346,0.385,p,8,False,2020
2020-08-30,30.1,24.7,37.0,29.4,2020-08-30T05:09,2020-08-30T17:17,19.93,3.0,0.0,9.4,21.2,4.06,58,p,30.1,94.0,25.3,37.0,1010.7,1010.2,0.0,71.0,38.0,22.0,100.0,851.0,648.0,251.0,654.5,9.4,15.9,243.0,236.0,21.2,0.6,1.34,29.7,27.6,27.0,26.9,0.385,0.367,0.346,0.385,p,24.7,68.0,23.0,29.4,1005.7,1005.2,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.5,7.7,163.0,162.0,10.4,0.0,0.17,25.2,26.4,26.9,26.8,0.359,0.362,0.345,0.384,p,8,False,2020
2020-08-31,30.3,25.0,36.5,30.1,2020-08-31T05:09,2020-08-31T17:16,19.14,0.8,0.0,10.6,24.1,3.98,58,p,30.3,95.0,25.0,36.5,1010.1,1009.6,0.0,87.0,49.0,37.0,100.0,844.0,612.0,304.0,560.1,10.6,17.1,214.0,207.0,24.1,0.59,1.31,29.6,27.6,27.0,26.9,0.369,0.363,0.346,0.384,p,25.0,70.0,23.6,30.1,1006.2,1005.7,0.0,37.0,3.0,7.0,73.0,0.0,0.0,0.0,0.0,6.6,10.7,180.0,178.0,10.1,0.0,0.17,25.6,26.4,26.9,26.8,0.35,0.357,0.345,0.384,p,8,False,2020
2020-09-01,28.5,25.0,34.5,29.6,2020-09-01T05:09,2020-09-01T17:16,6.6,16.9,0.0,9.9,19.4,1.53,58,p,28.5,93.0,25.2,34.5,1011.5,1011.0,0.0,100.0,98.0,99.0,100.0,301.0,80.0,252.0,174.9,9.9,15.4,247.0,240.0,19.4,0.23,0.73,27.6,27.1,27.0,26.9,0.411,0.405,0.359,0.384,p,25.0,81.0,23.3,29.6,1007.0,1006.5,0.0,35.0,0.0,1.0,71.0,0.0,0.0,0.0,0.0,2.3,4.8,183.0,182.0,8.3,0.0,0.21,26.0,26.3,26.9,26.8,0.38,0.357,0.346,0.383,p,9,False,2020
2020-09-02,30.0,24.4,37.0,29.9,2020-09-02T05:08,2020-09-02T17:16,19.05,5.0,0.0,6.7,17.3,3.9,58,p,30.0,97.0,25.4,37.0,1011.8,1011.3,0.0,100.0,100.0,71.0,99.0,763.0,528.0,280.0,524.7,6.7,8.9,349.0,360.0,17.3,0.57,1.25,29.6,27.3,26.9,26.8,0.395,0.39,0.362,0.383,p,24.4,71.0,23.5,29.9,1007.1,1006.6,0.0,30.0,4.0,1.0,21.0,0.0,0.0,0.0,0.0,0.8,0.7,14.0,20.0,4.7,0.0,0.09,25.5,25.9,26.8,26.8,0.373,0.38,0.359,0.383,p,9,False,2020
2020-09-03,29.4,24.6,35.6,29.6,2020-09-03T05:08,2020-09-03T17:15,12.23,10.4,0.0,6.7,19.1,2.51,58,p,29.4,96.0,25.5,35.6,1012.5,1012.0,0.0,100.0,87.0,99.0,100.0,695.0,346.0,361.0,341.2,6.7,9.4,360.0,360.0,19.1,0.49,0.86,28.5,27.0,26.8,26.8,0.404,0.399,0.37,0.383,p,24.6,79.0,23.0,29.6,1008.6,1008.1,0.0,40.0,2.0,13.0,48.0,0.0,0.0,0.0,0.0,1.0,1.1,7.0,6.0,7.6,0.0,0.13,25.7,26.4,26.8,26.8,0.388,0.386,0.362,0.383,p,9,False,2020
2020-09-04,28.8,24.1,34.6,29.2,2020-09-04T05:08,2020-09-04T17:15,15.36,6.7,0.0,10.0,21.2,3.09,58,p,28.8,99.0,25.0,34.6,1012.0,1011.5,0.0,100.0,58.0,76.0,98.0,664.0,508.0,321.0,415.1,10.0,13.0,302.0,293.0,21.2,0.47,0.93,28.8,27.0,26.8,26.8,0.406,0.404,0.373,0.383,p,24.1,76.0,23.7,29.2,1007.2,1006.7,0.0,39.0,8.0,11.0,57.0,0.0,0.0,0.0,0.0,2.9,3.6,154.0,156.0,6.8,0.0,0.05,25.4,26.1,26.8,26.8,0.378,0.386,0.37,0.383,p,9,False,2020
2020-09-05,29.9,24.7,36.7,30.2,2020-09-05T05:07,2020-09-05T17:15,17.23,11.6,0.0,7.1,17.6,3.49,58,p,29.9,98.0,25.4,36.7,1010.2,1009.7,0.0,100.0,95.0,98.0,98.0,776.0,512.0,315.0,537.5,7.1,12.5,315.0,279.0,17.6,0.57,1.03,28.9,27.2,26.8,26.8,0.405,0.409,0.385,0.383,p,24.7,75.0,22.9,30.2,1005.8,1005.3,0.0,11.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,1.0,2.1,174.0,171.0,7.9,0.0,0.06,25.4,26.2,26.7,26.8,0.389,0.388,0.373,0.382,p,9,False,2020
2020-09-06,28.4,24.4,33.9,29.7,2020-09-06T05:07,2020-09-06T17:15,12.73,17.5,0.0,10.0,24.5,2.57,58,p,28.4,95.0,24.9,33.9,1010.6,1010.1,0.0,100.0,100.0,93.0,98.0,636.0,418.0,296.0,351.7,10.0,16.3,279.0,257.0,24.5,0.44,0.73,28.1,26.9,26.8,26.8,0.405,0.404,0.396,0.383,p,24.4,81.0,23.3,29.7,1007.1,1006.6,0.0,50.0,0.0,14.0,52.0,0.0,0.0,0.0,0.0,2.2,3.3,156.0,157.0,10.1,0.0,0.16,25.4,26.4,26.8,26.8,0.391,0.389,0.385,0.383,p,9,False,2020
2020-09-07,28.9,24.9,34.1,29.7,2020-09-07T05:06,2020-09-07T17:14,9.35,11.9,0.0,11.8,26.6,2.12,58,p,28.9,96.0,24.9,34.1,1012.5,1012.0,0.0,100.0,93.0,99.0,100.0,516.0,151.0,370.0,183.8,11.8,18.3,248.0,239.0,26.6,0.39,1.03,27.5,26.5,26.7,26.8,0.406,0.406,0.402,0.386,p,24.9,74.0,23.5,29.7,1008.4,1007.9,0.0,58.0,0.0,9.0,90.0,0.0,0.0,0.0,0.0,5.0,7.9,171.0,174.0,12.2,0.0,0.11,25.6,26.2,26.7,26.8,0.395,0.398,0.396,0.383,p,9,False,2020
2020-09-08,29.7,24.9,36.0,30.3,2020-09-08T05:06,2020-09-08T17:14,12.09,12.2,0.0,11.3,27.0,2.47,58,p,29.7,95.0,26.7,36.0,1012.7,1012.2,0.0,100.0,46.0,96.0,99.0,454.0,319.0,326.0,447.3,11.3,15.5,270.0,235.0,27.0,0.33,0.84,28.7,26.6,26.7,26.8,0.407,0.405,0.405,0.389,p,24.9,79.0,23.8,30.3,1008.8,1008.3,0.0,38.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,3.2,4.9,148.0,152.0,6.5,0.0,0.17,25.5,26.0,26.6,26.8,0.39,0.394,0.4,0.386,p,9,False,2020
2020-09-09,29.8,24.9,37.3,30.5,2020-09-09T05:06,2020-09-09T17:14,19.41,3.3,0.0,5.4,24.5,3.92,58,p,29.8,99.0,24.9,37.3,1011.9,1011.4,0.0,92.0,51.0,95.0,100.0,905.0,669.0,331.0,636.6,5.4,8.9,282.0,266.0,24.5,0.65,1.12,29.5,27.1,26.6,26.8,0.389,0.394,0.401,0.39,p,24.9,73.0,22.9,30.5,1007.2,1006.7,0.0,31.0,4.0,0.0,39.0,0.0,0.0,0.0,0.0,2.7,3.4,186.0,180.0,7.6,0.0,0.03,25.2,25.7,26.6,26.8,0.379,0.385,0.398,0.389,p,9,False,2020
2020-09-10,30.6,24.9,37.5,30.4,2020-09-10T05:05,2020-09-10T17:13,22.54,4.9,0.0,9.3,19.8,4.53,58,p,30.6,97.0,25.4,37.5,1009.3,1008.8,0.0,84.0,61.0,43.0,99.0,907.0,754.0,207.0,781.1,9.3,14.8,264.0,257.0,19.8,0.65,1.39,30.1,27.5,26.6,26.8,0.398,0.386,0.398,0.391,p,24.9,68.0,23.5,30.4,1004.6,1004.1,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,8.2,165.0,163.0,9.7,0.0,0.08,25.5,26.1,26.6,26.8,0.37,0.379,0.394,0.39,p,9,False,2020
2020-09-11,28.0,24.5,33.3,28.8,2020-09-11T05:05,2020-09-11T17:13,5.65,22.9,0.0,11.9,23.8,1.32,58,p,28.0,95.0,25.4,33.3,1011.2,1010.7,0.0,100.0,92.0,100.0,100.0,304.0,46.0,272.0,66.4,11.9,18.6,256.0,243.0,23.8,0.23,0.6,27.0,27.0,26.7,26.8,0.404,0.404,0.4,0.392,p,24.5,84.0,23.4,28.8,1007.3,1006.8,0.0,48.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,5.4,8.4,213.0,212.0,9.7,0.0,0.15,25.6,26.2,26.6,26.8,0.397,0.388,0.393,0.391,p,9,False,2020
2020-09-12,29.1,24.5,35.2,29.0,2020-09-12T05:05,2020-09-12T17:13,14.06,21.4,0.0,10.9,22.7,2.85,58,p,29.1,96.0,25.4,35.2,1012.4,1011.9,0.0,100.0,97.0,99.0,100.0,588.0,217.0,375.0,241.9,10.9,16.1,254.0,248.0,22.7,0.43,1.02,28.1,26.7,26.6,26.8,0.404,0.404,0.402,0.393,p,24.5,75.0,23.4,29.0,1007.9,1007.4,0.0,45.0,5.0,14.0,76.0,0.0,0.0,0.0,0.0,5.0,7.9,173.0,175.0,10.4,0.0,0.14,25.5,25.9,26.6,26.8,0.392,0.396,0.398,0.392,p,9,False,2020
2020-09-13,28.0,24.5,34.3,29.1,2020-09-13T05:04,2020-09-13T17:12,11.94,14.5,0.0,9.9,25.2,2.41,58,p,28.0,94.0,25.8,34.3,1012.8,1012.3,0.0,100.0,31.0,98.0,100.0,486.0,186.0,388.0,306.2,9.9,16.3,231.0,225.0,25.2,0.35,0.58,28.0,26.6,26.6,26.8,0.404,0.404,0.403,0.395,p,24.5,84.0,23.0,29.1,1008.6,1008.1,0.0,48.0,3.0,9.0,81.0,0.0,0.0,0.0,0.0,5.1,9.1,174.0,172.0,11.5,0.0,0.19,25.6,26.2,26.6,26.8,0.396,0.399,0.402,0.393,p,9,False,2020
2020-09-14,28.3,24.0,33.5,28.2,2020-09-14T05:04,2020-09-14T17:12,10.07,11.0,0.0,15.0,27.7,2.15,58,p,28.3,95.0,26.2,33.5,1012.0,1011.5,0.0,100.0,45.0,97.0,100.0,414.0,176.0,260.0,174.6,15.0,21.5,250.0,237.0,27.7,0.29,0.7,28.0,26.3,26.6,26.8,0.405,0.404,0.404,0.397,p,24.0,82.0,22.8,28.2,1007.4,1006.9,0.0,49.0,0.0,31.0,47.0,0.0,0.0,0.0,0.0,6.6,12.0,201.0,200.0,14.4,0.0,0.16,24.8,25.9,26.5,26.8,0.392,0.396,0.401,0.395,p,9,False,2020
